origem,destino,peso
2k4jfU1virCuwgf89qSzQK,7kkCeSn72SUL8H3cOOAcXK,0.279847
2k4jfU1virCuwgf89qSzQK,1OQ3PoRZRtE7RH0NIh3p1O,0.285643
1ff8lsrJ2kuZuofMw81EQo,16YZbdkJtyvsjV8UKOwQBB,0.252107
1ff8lsrJ2kuZuofMw81EQo,1QbQL5m30YNvukitIqAnFG,0.233172
1ff8lsrJ2kuZuofMw81EQo,2K22nUTdyr48JDwI5t906t,0.240745
1ff8lsrJ2kuZuofMw81EQo,2oZsDq0pwp9yLgHGoI2Y5F,0.269197
0qOCy2LqvdkMora7eZsJhQ,3khiYRqf3tjb6PSGBhkfl4,0.181257
0qOCy2LqvdkMora7eZsJhQ,6LSNUoYJIOKQiJTlhh1gtu,0.277801
0qOCy2LqvdkMora7eZsJhQ,1y6dEjheBdnopNo0xDXJ9P,0.265352
0qOCy2LqvdkMora7eZsJhQ,5CZ40GBx1sQ9agT82CLQCT,0.289321
0qOCy2LqvdkMora7eZsJhQ,3jf5303mzzJ96O8xFTcEn4,0.312123
0qOCy2LqvdkMora7eZsJhQ,4xqrdfXkTW4T0RauPLv3WA,0.298973
0qOCy2LqvdkMora7eZsJhQ,3Ogd6ciLVPLTZ2U2n87WNw,0.314142
6TJnUcx629j1lZaToObldz,6lRkdG1HurVS72F9GoBeWJ,0.131223
6TJnUcx629j1lZaToObldz,736SFLEMQe1kakx4eOldeQ,0.2481
6TJnUcx629j1lZaToObldz,6qBSGvyUzqNQv8XtnzCr9n,0.280222
6TJnUcx629j1lZaToObldz,5ELf6U8nYiLl7EhcdJMEfZ,0.28589
6TJnUcx629j1lZaToObldz,3vn1LNqIjruCgludC4bDCj,0.270389
576v1keY82NOPITMNu0wD2,7CKrup0WwkD1haS2fRlkIj,0.234946
576v1keY82NOPITMNu0wD2,3O6l5P4tTtHl3jN1vtrNlo,0.225348
576v1keY82NOPITMNu0wD2,5m7Je6wKz7RV20patXu9kA,0.242535
576v1keY82NOPITMNu0wD2,0mJTAdmY8olbGQjopDYff3,0.251544
576v1keY82NOPITMNu0wD2,7zmbtfKgZMTQ1GlqBno5T5,0.259956
0wr1v0WSbEnmOm0B22yYHz,1wxF7Ilffr7yRgoX7j2iSP,0.325515
0wr1v0WSbEnmOm0B22yYHz,1D1MqwKUhbDpbXk3COnqP1,0.273177
0wr1v0WSbEnmOm0B22yYHz,0HAqq2GcQKyi3s87GuN7jU,0.341423
0wr1v0WSbEnmOm0B22yYHz,62HWUAEVA2H3COerlBY4FN,0.353264
76fdtNvwn6hkOmBvgOom7L,2JoAbvKBwp2OlkiiANRBc5,0.446746
76fdtNvwn6hkOmBvgOom7L,7eVgS0wHZSRjNHObWO6vNg,0.472561
76fdtNvwn6hkOmBvgOom7L,145LDnCwe0ZzV0nmUcNEbS,0.559562
76fdtNvwn6hkOmBvgOom7L,5i3pIDBLDc1tSCyVxxo151,0.518536
76fdtNvwn6hkOmBvgOom7L,7k1JiaexJGXjLUx1wsjgGp,0.547813
1feANd8EfcDP5UqSvbheM3,5UuHb6AnltVWblocTrQzUp,0.240725
1feANd8EfcDP5UqSvbheM3,3n7RtboHPFAG1Y6CF0cIgi,0.182051
1feANd8EfcDP5UqSvbheM3,5JyEUS5Ewl7VCudWuN78PU,0.332328
1feANd8EfcDP5UqSvbheM3,431HgPSwQBZOtcEnAFMDyM,0.33756
1Jd4w8zjgqjppvFmwoCL0g,1361bQaYcBSuF8yzlqIKVe,0.205697
1Jd4w8zjgqjppvFmwoCL0g,3YJhk1j7I3JGekpNKVf0Jn,0.192709
1Jd4w8zjgqjppvFmwoCL0g,2x5IXUFOcvvBUtEpnCBNlp,0.208987
1Jd4w8zjgqjppvFmwoCL0g,6zDs6zI94L761vd0cVScTT,0.171702
1Jd4w8zjgqjppvFmwoCL0g,63WuQOXohQIxOxIFA2K7bR,0.210608
7o7E1nrHWncYY7PY94gCiX,2FCBPFyutREmSIfaSFlnfj,0.182815
7o7E1nrHWncYY7PY94gCiX,3zOeueIyWEHCPhDz6C8LE7,0.218069
7o7E1nrHWncYY7PY94gCiX,4MSDBxRY7G8gEIJQOlFYW0,0.219079
7o7E1nrHWncYY7PY94gCiX,01ugCDMaqFgnjKtXl0O2CE,0.233898
7o7E1nrHWncYY7PY94gCiX,59hkyI30Y03Zei8ITME2mz,0.254458
4I2GdvR8eB9LbFFodWr0fQ,7eVgS0wHZSRjNHObWO6vNg,0.382518
4I2GdvR8eB9LbFFodWr0fQ,3Vit46aYIz4uq4HlfCoiX1,0.381779
4I2GdvR8eB9LbFFodWr0fQ,2rQbDCtrX3H3cGwqH3JmPv,0.314176
4I2GdvR8eB9LbFFodWr0fQ,15kc3DJyYixeEEq5kRRrOm,0.373173
4I2GdvR8eB9LbFFodWr0fQ,230SHXjjyWkT7Zorx6hsiy,0.388031
4I2GdvR8eB9LbFFodWr0fQ,5BNh9kwqauiZhcAuM0nICc,0.415673
5zZt5BzzSrUXwytlRatvc2,5w0Xpt2YHT2Y3z3e4UUJP7,0.245958
5zZt5BzzSrUXwytlRatvc2,0mJTAdmY8olbGQjopDYff3,0.25485
5zZt5BzzSrUXwytlRatvc2,4FCQpk4QKSZVs7MniDM5Yv,0.246249
5zZt5BzzSrUXwytlRatvc2,431HgPSwQBZOtcEnAFMDyM,0.241344
5zZt5BzzSrUXwytlRatvc2,5m7Je6wKz7RV20patXu9kA,0.237876
3M5azWqeZbfoVkGXygatlb,5mnvugwfFYnJm9zuyGkgqF,0.321155
3M5azWqeZbfoVkGXygatlb,2fe9C8rPdgmjIKljDZSdH1,0.335333
3M5azWqeZbfoVkGXygatlb,4iAo1Ak91kABGKRgacw3z6,0.209047
3M5azWqeZbfoVkGXygatlb,0NvGVd87SYZnryTcfQPKUO,0.33187
3M5azWqeZbfoVkGXygatlb,41P6Tnd8KIHqON0QIydx6a,0.331007
3M5azWqeZbfoVkGXygatlb,7qEHsqek33rTcFNT9PFqLf,0.345777
3M5azWqeZbfoVkGXygatlb,3AkPOVgTS0WbLqoGQI90ZO,0.353984
2QSOI7ful79gOzpNlwyVeh,0CZ8lquoTX2Dkg7Ak2inwA,0.20568
2QSOI7ful79gOzpNlwyVeh,1RpHpxwYfo8WdWwvEQ5GH7,0.266454
2QSOI7ful79gOzpNlwyVeh,2K3SPUYnb49aoY66BTHQSK,0.210475
2QSOI7ful79gOzpNlwyVeh,6E9UwSfT80age2xknoMS7Y,0.232828
2QSOI7ful79gOzpNlwyVeh,1OQ3PoRZRtE7RH0NIh3p1O,0.271149
2QSOI7ful79gOzpNlwyVeh,3hnlbzC6h0GxLfVmxAG4gA,0.272111
20yPPvSSfIomexVwLdgXSo,0zRsGGueSQLRkYWs4kPA4V,0.406992
20yPPvSSfIomexVwLdgXSo,5QKiLD7zEXvQc8VlFYmqhb,0.437458
20yPPvSSfIomexVwLdgXSo,6IWZKBeAkeCzaYNE8SmedK,0.440676
20yPPvSSfIomexVwLdgXSo,1stiSonuKkZqhI1o9nZ9MT,0.46297
20yPPvSSfIomexVwLdgXSo,5XCa3ygRyz2R9avSi0CYJI,0.456939
20yPPvSSfIomexVwLdgXSo,2si0ZNx4yRbggTvrIom8A2,0.46392
20yPPvSSfIomexVwLdgXSo,3avWV9e8Z0o6RMMHh9ysZF,0.475047
3BExbaDiTaKoKQtvXnP5Ju,6p7VouK8Crj5fMVJOkED8G,0.240777
3BExbaDiTaKoKQtvXnP5Ju,0Cr69H8rDTrwIkJV27sUYj,0.252795
3BExbaDiTaKoKQtvXnP5Ju,6RHGYYDNeSblumjzhxKCrL,0.255892
3BExbaDiTaKoKQtvXnP5Ju,0yfNXxlyXdmP0ue1iJijx1,0.187095
3BExbaDiTaKoKQtvXnP5Ju,4hcL09iBOXTMU1DFNU6YqQ,0.276475
63WuQOXohQIxOxIFA2K7bR,01jBLs7IZQzPt3dVdn5rDa,0.182059
63WuQOXohQIxOxIFA2K7bR,6zDs6zI94L761vd0cVScTT,0.180195
63WuQOXohQIxOxIFA2K7bR,6sOC569sksrnsrpSIihTtn,0.198163
63WuQOXohQIxOxIFA2K7bR,1361bQaYcBSuF8yzlqIKVe,0.203288
0Aqi7ArnBrGblW5T6p2jmD,3zOeueIyWEHCPhDz6C8LE7,0.250617
0Aqi7ArnBrGblW5T6p2jmD,3GhKBlpYJLpel5wykSrXXK,0.218822
0Aqi7ArnBrGblW5T6p2jmD,5nsET7aVWXu017lsQjRFCV,0.214547
0Aqi7ArnBrGblW5T6p2jmD,6NhX3wObuCQBfBMqjtYaOe,0.243593
0Aqi7ArnBrGblW5T6p2jmD,6jmTHeoWvBaSrwWttr8Xvu,0.244198
0Aqi7ArnBrGblW5T6p2jmD,1R0a2iXumgCiFb7HEZ7gUE,0.22704
0Aqi7ArnBrGblW5T6p2jmD,5APQOJFtqvpRAQY9YuXz5U,0.256392
01jBLs7IZQzPt3dVdn5rDa,43hajUyjyHEJCIoDtXSs63,0.197227
01jBLs7IZQzPt3dVdn5rDa,3v9ELl9T121dhadZyIiQVn,0.215873
01jBLs7IZQzPt3dVdn5rDa,6E7oFW7xTK6Ghucsq6tMUj,0.251187
4OQFlJOSID2AzpmOcuDlJl,0nb9kXzptLW51z6gX5jzz7,0.305099
4OQFlJOSID2AzpmOcuDlJl,1XrSjpNe49IiygZfzb74pk,0.283305
4OQFlJOSID2AzpmOcuDlJl,5JyEUS5Ewl7VCudWuN78PU,0.303296
4OQFlJOSID2AzpmOcuDlJl,3n7RtboHPFAG1Y6CF0cIgi,0.314009
4OQFlJOSID2AzpmOcuDlJl,5O9jxRlG72h1sYxtqWwUcF,0.321184
4OQFlJOSID2AzpmOcuDlJl,5Qe2ogGBgher2D1U1k7Ezc,0.325788
59hkyI30Y03Zei8ITME2mz,6NhX3wObuCQBfBMqjtYaOe,0.19332
59hkyI30Y03Zei8ITME2mz,3TieIQTlipul7oxGldyX09,0.189035
59hkyI30Y03Zei8ITME2mz,1WM80A5a4xDtlndjqjZQIv,0.194573
59hkyI30Y03Zei8ITME2mz,3O6l5P4tTtHl3jN1vtrNlo,0.238221
59hkyI30Y03Zei8ITME2mz,7uBdncahX0bULWkpaDax8y,0.206506
59hkyI30Y03Zei8ITME2mz,3GhKBlpYJLpel5wykSrXXK,0.218775
59hkyI30Y03Zei8ITME2mz,2E1eJCNpEniIB1NsDqyGzR,0.213943
1RpHpxwYfo8WdWwvEQ5GH7,4MyMbOaUFpcJcWdq25t0r0,0.279815
1RpHpxwYfo8WdWwvEQ5GH7,6E9UwSfT80age2xknoMS7Y,0.271696
1RpHpxwYfo8WdWwvEQ5GH7,3oWxFNsXstcancCR1wODR4,0.282785
1RpHpxwYfo8WdWwvEQ5GH7,0CZ8lquoTX2Dkg7Ak2inwA,0.287421
7kkCeSn72SUL8H3cOOAcXK,1OQ3PoRZRtE7RH0NIh3p1O,0.196461
7kkCeSn72SUL8H3cOOAcXK,6i4sOuqGddexGBNkXU32HW,0.218422
7kkCeSn72SUL8H3cOOAcXK,4xqrdfXkTW4T0RauPLv3WA,0.217723
7kkCeSn72SUL8H3cOOAcXK,6TFESXMfJJWwccviaxGAMa,0.148589
7kkCeSn72SUL8H3cOOAcXK,6E9UwSfT80age2xknoMS7Y,0.232335
6MiVIH3fQlmz44jGx2DXn4,0gAe8IIqQN5pCxVb8kK9PW,0.330136
6MiVIH3fQlmz44jGx2DXn4,6WYgyoRKLFY6cBIoRlhA1b,0.220026
6MiVIH3fQlmz44jGx2DXn4,6cEFk1QQArsic0aI8hGJG5,0.270963
6MiVIH3fQlmz44jGx2DXn4,5GpYt1p4z2EPVKv5t7XDof,0.302333
6MiVIH3fQlmz44jGx2DXn4,67gz9FMmyPkVWJWEMVOqqU,0.315544
6MiVIH3fQlmz44jGx2DXn4,5wANPM4fQCJwkGd4rN57mH,0.33474
6MiVIH3fQlmz44jGx2DXn4,5DMirbBpNmJdTU9rGH2VW4,0.356163
7s8VgA8OjvwBUuigKzEGBx,7HQk7BBfZUq07hmbf7e3cP,0.287129
7s8VgA8OjvwBUuigKzEGBx,4tkk65MyQNzYOQKgVbLCZ3,0.285704
7s8VgA8OjvwBUuigKzEGBx,3bCkiGVvpYwekCsaIb5OU1,0.230428
7s8VgA8OjvwBUuigKzEGBx,3hnlbzC6h0GxLfVmxAG4gA,0.288942
7s8VgA8OjvwBUuigKzEGBx,2wKnd1pYGtZlBaZvpLwIDn,0.305239
7s8VgA8OjvwBUuigKzEGBx,67gz9FMmyPkVWJWEMVOqqU,0.29014
7s8VgA8OjvwBUuigKzEGBx,6WYgyoRKLFY6cBIoRlhA1b,0.345189
208sMwgVcaFt2mT79Df1KG,6MRD4fDXBbqa0xodmaFk8Q,0.360555
208sMwgVcaFt2mT79Df1KG,055360csWJbFFGCLNxaTkx,0.384401
208sMwgVcaFt2mT79Df1KG,4ZtFanR9U6ndgddUvNcjcG,0.357851
208sMwgVcaFt2mT79Df1KG,2UC5XnHA1Wn9FjQmbjNca9,0.341688
208sMwgVcaFt2mT79Df1KG,2FtyrwcRqA2JQEezLjPZ8r,0.33646
208sMwgVcaFt2mT79Df1KG,2syYxXSHwiJueleWSDGY0Z,0.388588
208sMwgVcaFt2mT79Df1KG,4LRPiXqCikLlN15c3yImP7,0.389845
3Wrjm47oTz2sjIgck11l5e,0gocsjjw6pr0CLfBuqRw6e,0.131133
3Wrjm47oTz2sjIgck11l5e,0bGo9kCI0w6SGxhO0A9jmV,0.179061
3Wrjm47oTz2sjIgck11l5e,6ubXleMWwmzwmKTBer20PX,0.181647
3Wrjm47oTz2sjIgck11l5e,39lSeqnyjZJejRuaREfyLL,0.187844
3xfOF1wyjUZocifZ5WLeFx,6QTRvE3gSLPbYmOdPX5Koa,0.266373
3xfOF1wyjUZocifZ5WLeFx,6DeDsUsG32QtXJiUGXLvNW,0.288784
3xfOF1wyjUZocifZ5WLeFx,1MshbXeUt8iB4guGXQaU9h,0.320417
3xfOF1wyjUZocifZ5WLeFx,2PIGKBbnUoF8XlX2ye0gQj,0.321686
3xfOF1wyjUZocifZ5WLeFx,2P5yIMu2DNeMXTyOANKS6k,0.323637
3xfOF1wyjUZocifZ5WLeFx,0YUZNLz04DGNiV9BQGhybh,0.325616
7DIn6SjWo3e5BPLIsqPKjG,3TieIQTlipul7oxGldyX09,0.221403
7DIn6SjWo3e5BPLIsqPKjG,40a42KKcVcnqT3Wz24INIm,0.234627
7DIn6SjWo3e5BPLIsqPKjG,5mIOsPuQdXchVY0jB5NO9Q,0.237317
7DIn6SjWo3e5BPLIsqPKjG,4FQZ1qUU6ds4QKL9s74uV8,0.243739
7DIn6SjWo3e5BPLIsqPKjG,3GhKBlpYJLpel5wykSrXXK,0.255542
7DIn6SjWo3e5BPLIsqPKjG,7AVStC1F1T427ecPjvMKXX,0.273581
6lkIxqlCsnY3EW6ZobZbXi,0V2N1bAzV9lojRErOF0qxk,0.363028
6lkIxqlCsnY3EW6ZobZbXi,0T5eWUavIN647AcUFXfZve,0.345061
6lkIxqlCsnY3EW6ZobZbXi,6LiCDjlGCBx8DK4VhOijvp,0.350145
6lkIxqlCsnY3EW6ZobZbXi,1XsYFNdIsiFLt7qbQPsUKN,0.357235
6lkIxqlCsnY3EW6ZobZbXi,0g21KZ1XJuhwexWPLpuEt1,0.329284
6lkIxqlCsnY3EW6ZobZbXi,5Qe2ogGBgher2D1U1k7Ezc,0.304035
7zmbtfKgZMTQ1GlqBno5T5,2lrkXWzCJaXWJkAtBJB4Y1,0.187792
7zmbtfKgZMTQ1GlqBno5T5,7tp4iYvcZksGp1u7feUrrO,0.20157
7zmbtfKgZMTQ1GlqBno5T5,7CKrup0WwkD1haS2fRlkIj,0.220038
7zmbtfKgZMTQ1GlqBno5T5,5L3MlRcHSJrqB8Bs1Mi1dD,0.195158
7zmbtfKgZMTQ1GlqBno5T5,7oRBn72zHKBklqOFiiITzP,0.238573
49wYicQsvTPSE5hfNgab9V,2u96akbqgCRtkjfLMYrgZo,0.137122
49wYicQsvTPSE5hfNgab9V,3YJhk1j7I3JGekpNKVf0Jn,0.184336
49wYicQsvTPSE5hfNgab9V,2f0pn9DkEJwAzXApnFh5cr,0.204947
6LiCDjlGCBx8DK4VhOijvp,3xNZWi52CDRZgCleRfSvTw,0.21288
6LiCDjlGCBx8DK4VhOijvp,537Kj1tMA2RkLFDANWro2e,0.223297
6LiCDjlGCBx8DK4VhOijvp,4FQZ1qUU6ds4QKL9s74uV8,0.224178
6LiCDjlGCBx8DK4VhOijvp,51djd4MjYiFlZjxGyGvgM1,0.234207
6LiCDjlGCBx8DK4VhOijvp,6Dz383ZHSKzWh5ZTL7aRra,0.225494
1B1BylhpWOuG6NLKvw7fav,2f0pn9DkEJwAzXApnFh5cr,0.286054
1B1BylhpWOuG6NLKvw7fav,1Jd4w8zjgqjppvFmwoCL0g,0.307063
1B1BylhpWOuG6NLKvw7fav,01jBLs7IZQzPt3dVdn5rDa,0.326519
1B1BylhpWOuG6NLKvw7fav,1f660M0jwz7F4qlDjTSLmO,0.315229
1B1BylhpWOuG6NLKvw7fav,1VNZWu2xi8RprnAuj8cEMv,0.325443
1B1BylhpWOuG6NLKvw7fav,72LQ4CDQRA9kdOca1Ogvjp,0.312592
1B1BylhpWOuG6NLKvw7fav,6vFsBXYczYsP0H3lgunZOm,0.319302
2bcznSEhUXz4xbbILPBlLC,1GzgV0pRSUbenz25xWV2s8,0.234417
2bcznSEhUXz4xbbILPBlLC,6R4KHRnMXQEZtb1qXoNX1e,0.286656
2bcznSEhUXz4xbbILPBlLC,1stiSonuKkZqhI1o9nZ9MT,0.295169
2bcznSEhUXz4xbbILPBlLC,62HWUAEVA2H3COerlBY4FN,0.338027
2bcznSEhUXz4xbbILPBlLC,6L1V0LvpXBJ7QptKuLUj3v,0.313008
2bcznSEhUXz4xbbILPBlLC,2tMoOS9grHtn4upzb4LwMG,0.337724
2bcznSEhUXz4xbbILPBlLC,2NBRmMAaBn4oJ5A5BG3UL5,0.315145
4cEJA5kwefCilT3N800oar,11BUFxLtMAVUtJaTnNK8Ey,0.129805
4cEJA5kwefCilT3N800oar,4oXvCaYzjtkcMc5TdflCJn,0.120451
4cEJA5kwefCilT3N800oar,5CuO4SNNPEnNsfwzeF6LIq,0.163376
4cEJA5kwefCilT3N800oar,7xe9vBhh7elaVAa2ZvuAYM,0.181089
6F5mZpEEjhsAW8UEqbIpz1,6qr6qpP9J9YBBYsVmJFd5c,0.256624
6F5mZpEEjhsAW8UEqbIpz1,1AzNN19lPYC68iacrbWL8X,0.294654
6F5mZpEEjhsAW8UEqbIpz1,3bCkiGVvpYwekCsaIb5OU1,0.289936
6F5mZpEEjhsAW8UEqbIpz1,1K2RnVhm3eauKnA8PAcPu1,0.295662
6F5mZpEEjhsAW8UEqbIpz1,55YYjT233VWZQN4jzQhKPJ,0.275648
4iAo1Ak91kABGKRgacw3z6,5mnvugwfFYnJm9zuyGkgqF,0.289124
4iAo1Ak91kABGKRgacw3z6,0NvGVd87SYZnryTcfQPKUO,0.288659
4iAo1Ak91kABGKRgacw3z6,3AkPOVgTS0WbLqoGQI90ZO,0.312571
4iAo1Ak91kABGKRgacw3z6,2fe9C8rPdgmjIKljDZSdH1,0.34086
4iAo1Ak91kABGKRgacw3z6,6L1V0LvpXBJ7QptKuLUj3v,0.346693
7tp4iYvcZksGp1u7feUrrO,576v1keY82NOPITMNu0wD2,0.261804
7tp4iYvcZksGp1u7feUrrO,73kadnv7SduzhApfRUv5C0,0.25565
7tp4iYvcZksGp1u7feUrrO,6IWZKBeAkeCzaYNE8SmedK,0.263265
7tp4iYvcZksGp1u7feUrrO,7CKrup0WwkD1haS2fRlkIj,0.191792
1D4PL9B8gOg78jiHg3FvBb,2czyivBXRydmoS98HSfoOb,0.196184
1D4PL9B8gOg78jiHg3FvBb,7qOTekcfMJ4wTQGXoJH0ah,0.116622
1D4PL9B8gOg78jiHg3FvBb,1vVE2HYDwJKyPqjOnfwisH,0.190615
1D4PL9B8gOg78jiHg3FvBb,01jvihEe0ksag2uudul1gs,0.200858
0WtM2NBVQNNJLh6scP13H8,0X7g825ekNNiCWWV7queDr,0.211522
0WtM2NBVQNNJLh6scP13H8,6TtNVOFQUbQDUbTQwdILH1,0.265301
0WtM2NBVQNNJLh6scP13H8,6IWZKBeAkeCzaYNE8SmedK,0.283831
4qde41KNfJv2TyrKC1kug7,2QSOI7ful79gOzpNlwyVeh,0.283334
4qde41KNfJv2TyrKC1kug7,7cKpWhrEnnqn5iaYvllaf9,0.210917
4qde41KNfJv2TyrKC1kug7,7qEHsqek33rTcFNT9PFqLf,0.297819
0VcWp30A3hSJrPjdDEHeNE,3TieIQTlipul7oxGldyX09,0.222578
0VcWp30A3hSJrPjdDEHeNE,4FQZ1qUU6ds4QKL9s74uV8,0.219536
0VcWp30A3hSJrPjdDEHeNE,5QyOjKJhR1iyF0DHQM2IvW,0.151724
0VcWp30A3hSJrPjdDEHeNE,5mIOsPuQdXchVY0jB5NO9Q,0.225114
2JoAbvKBwp2OlkiiANRBc5,7eVgS0wHZSRjNHObWO6vNg,0.533895
2JoAbvKBwp2OlkiiANRBc5,5i3pIDBLDc1tSCyVxxo151,0.421914
2JoAbvKBwp2OlkiiANRBc5,7k1JiaexJGXjLUx1wsjgGp,0.575507
2JoAbvKBwp2OlkiiANRBc5,3Vit46aYIz4uq4HlfCoiX1,0.57949
2JoAbvKBwp2OlkiiANRBc5,51tWcK9KRc2WyleZ82AGT4,0.581298
6zqy4Qxk3lLVGwL9twXvHI,6QTRvE3gSLPbYmOdPX5Koa,0.176688
6zqy4Qxk3lLVGwL9twXvHI,7JpSvH2vnhDjz1jaqXZShL,0.200162
6zqy4Qxk3lLVGwL9twXvHI,7uBdncahX0bULWkpaDax8y,0.212006
6zqy4Qxk3lLVGwL9twXvHI,0E3HnGJSMplqBSYGsh2exH,0.204639
6zqy4Qxk3lLVGwL9twXvHI,3bXO5UP3l9jX8q3aK6dAru,0.21223
6NhX3wObuCQBfBMqjtYaOe,1V1HYChw76Pm99UO345OUg,0.201174
6NhX3wObuCQBfBMqjtYaOe,3GhKBlpYJLpel5wykSrXXK,0.217514
6NhX3wObuCQBfBMqjtYaOe,2BNinygVjpohHVJoZq3nra,0.227656
6NhX3wObuCQBfBMqjtYaOe,5APQOJFtqvpRAQY9YuXz5U,0.238081
6NhX3wObuCQBfBMqjtYaOe,0YqhqbLNpfQetrwuLaVTiK,0.239596
6NhX3wObuCQBfBMqjtYaOe,3zOeueIyWEHCPhDz6C8LE7,0.242822
3Vit46aYIz4uq4HlfCoiX1,7k1JiaexJGXjLUx1wsjgGp,0.299115
3Vit46aYIz4uq4HlfCoiX1,7eVgS0wHZSRjNHObWO6vNg,0.268937
3Vit46aYIz4uq4HlfCoiX1,6s4xmXtMT7WVbmCTjC48MP,0.401017
3Vit46aYIz4uq4HlfCoiX1,15kc3DJyYixeEEq5kRRrOm,0.395099
3Vit46aYIz4uq4HlfCoiX1,2LXjhNee4iPRVemx9NSZQ3,0.440255
1OcdtJT6eH3aQqmsQAlho7,3N7GqZMpZJW69Te1bfUTc3,0.39735
1OcdtJT6eH3aQqmsQAlho7,51tWcK9KRc2WyleZ82AGT4,0.61786
1OcdtJT6eH3aQqmsQAlho7,6z4n862KhNJNWDYSn4aLL5,0.627657
1OcdtJT6eH3aQqmsQAlho7,3jjsRKEsF42ccXf8kWR3nu,0.550886
1OcdtJT6eH3aQqmsQAlho7,0TZejo18HlJ86OrWNsXKnw,0.476899
1OcdtJT6eH3aQqmsQAlho7,4jhsuQCUCJKA5f0bXb6XdJ,0.52156
4BoFJMLSO3ZoD48KgnslSe,1AzNN19lPYC68iacrbWL8X,0.210563
4BoFJMLSO3ZoD48KgnslSe,5G7pZ8G8NFvS1MQ9H4L7dC,0.169447
4BoFJMLSO3ZoD48KgnslSe,6i4sOuqGddexGBNkXU32HW,0.209438
4BoFJMLSO3ZoD48KgnslSe,5SDmQxd4wO7fe9kbap9daT,0.152069
4BoFJMLSO3ZoD48KgnslSe,2tGvwE8GcFKwNdAXMnlbfl,0.191915
4BoFJMLSO3ZoD48KgnslSe,4oNVmnywnXguyk76wkMuIb,0.206216
4BoFJMLSO3ZoD48KgnslSe,0KzvgSNKwFoUNQDBgqOI4W,0.223392
4KWWotE0IbxApQFNvtCegt,6R4KHRnMXQEZtb1qXoNX1e,0.379906
4KWWotE0IbxApQFNvtCegt,3FAJ6O0NOHQV8Mc5Ri6ENp,0.367749
4KWWotE0IbxApQFNvtCegt,5nLlwrElZuyqp7A4fb1o87,0.243647
4KWWotE0IbxApQFNvtCegt,0wvBJDXwnRtHGp4NL9hW2L,0.330169
4KWWotE0IbxApQFNvtCegt,2k4jfU1virCuwgf89qSzQK,0.355472
4KWWotE0IbxApQFNvtCegt,2QSOI7ful79gOzpNlwyVeh,0.308135
4KWWotE0IbxApQFNvtCegt,0Ley2dKfWsTgMEZGES12Ep,0.396239
3F5KH8Xi9Ee1Y7zwH0O9Kz,5zZt5BzzSrUXwytlRatvc2,0.382344
3F5KH8Xi9Ee1Y7zwH0O9Kz,1ei3hzQmrgealgRKFxIcWn,0.372513
3F5KH8Xi9Ee1Y7zwH0O9Kz,5aszZdstjgA4vz2N6NBkGo,0.313853
3F5KH8Xi9Ee1Y7zwH0O9Kz,6aZc5uOeLYVBJ3P2uJaK16,0.241001
3F5KH8Xi9Ee1Y7zwH0O9Kz,37fi1q24yJTmDcP9FFqq4T,0.412255
3F5KH8Xi9Ee1Y7zwH0O9Kz,0qOCy2LqvdkMora7eZsJhQ,0.422479
0mJTAdmY8olbGQjopDYff3,64r6z0P3RnhpTGdkA7p5Os,0.18602
0mJTAdmY8olbGQjopDYff3,1y6dEjheBdnopNo0xDXJ9P,0.144677
0mJTAdmY8olbGQjopDYff3,6E9UwSfT80age2xknoMS7Y,0.213083
0mJTAdmY8olbGQjopDYff3,5m7Je6wKz7RV20patXu9kA,0.240317
6xGruZOHLs39ZbVccQTuPZ,0KzvgSNKwFoUNQDBgqOI4W,0.218742
6xGruZOHLs39ZbVccQTuPZ,2tGvwE8GcFKwNdAXMnlbfl,0.220633
6xGruZOHLs39ZbVccQTuPZ,5GpYt1p4z2EPVKv5t7XDof,0.231961
6xGruZOHLs39ZbVccQTuPZ,4L3ysxDZEioSTCpNGrAoOz,0.266306
6xGruZOHLs39ZbVccQTuPZ,4LQPSiu5Ezao5HSSN7CeEs,0.272662
6xGruZOHLs39ZbVccQTuPZ,4BoFJMLSO3ZoD48KgnslSe,0.287866
3jjsRKEsF42ccXf8kWR3nu,0TZejo18HlJ86OrWNsXKnw,0.428577
3jjsRKEsF42ccXf8kWR3nu,230SHXjjyWkT7Zorx6hsiy,0.492039
3jjsRKEsF42ccXf8kWR3nu,5BNh9kwqauiZhcAuM0nICc,0.365764
3jjsRKEsF42ccXf8kWR3nu,6DeDsUsG32QtXJiUGXLvNW,0.437886
3jjsRKEsF42ccXf8kWR3nu,3N7GqZMpZJW69Te1bfUTc3,0.472476
0HoaLXRp7jJtdQFunUyUGc,6pmOkaQ3n2OhtYfsHKRLIG,0.216447
0HoaLXRp7jJtdQFunUyUGc,0YUZNLz04DGNiV9BQGhybh,0.224948
0HoaLXRp7jJtdQFunUyUGc,5CuO4SNNPEnNsfwzeF6LIq,0.185433
0HoaLXRp7jJtdQFunUyUGc,7xe9vBhh7elaVAa2ZvuAYM,0.234412
0HoaLXRp7jJtdQFunUyUGc,4oXvCaYzjtkcMc5TdflCJn,0.211669
0HoaLXRp7jJtdQFunUyUGc,1ptfEQq0GF3I9hknzdRL6r,0.167943
0HoaLXRp7jJtdQFunUyUGc,4cEJA5kwefCilT3N800oar,0.238447
